Experiment,Parameter,Outcome,Memory,Runtime,Detection delay,TP,FP,FN
ADWIN,0.8336842105263158,,7144.0,65.37390499943285,255.0,0.0,0.0,1.0
BWAF,0.8336842105263158,,1024.0,102.48437499831198,255.0,0.0,0.0,1.0
CDDM,0.8336842105263158,,8944.0,97.20315500089782,255.0,0.0,0.0,1.0
CUSUM,0.8336842105263158,,880.0,35.98703399984515,255.0,0.0,0.0,1.0
DDM,0.8336842105263158,,904.0,37.02773399709258,255.0,0.0,1.0,1.0
EDDM,0.8336842105263158,,1472.0,34.509049997723196,255.0,0.0,5.0,1.0
EWMA,0.8336842105263158,,960.0,40.14872400148306,212.0,1.0,4.0,0.0
FHDDM,0.8336842105263158,,1744.0,36.84263600007398,255.0,0.0,0.0,1.0
FHDDMS,0.8336842105263158,,1920.0,56.76207299984526,255.0,0.0,0.0,1.0
FHDDMS.add,0.8336842105263158,,1224.0,41.75532500084955,255.0,0.0,0.0,1.0
HDDM.A.test,0.8336842105263158,,1296.0,61.46198499845923,255.0,0.0,0.0,1.0
HDDM.W.test,0.8336842105263158,,2520.0,64.42292600331712,255.0,0.0,0.0,1.0
MDDM.A.100,0.8336842105263158,,1976.0,91.04727399972035,255.0,0.0,0.0,1.0
MDDM.E.100,0.8336842105263158,,1968.0,67.44187099684495,255.0,0.0,0.0,1.0
MDDM.G.100,0.8336842105263158,,1968.0,68.87268900027266,255.0,0.0,0.0,1.0
NO_DETECTION,0.8336842105263158,,320.0,33.12321600242285,255.0,0.0,0.0,1.0
PageHinkley,0.8336842105263158,,960.0,35.42053199998918,255.0,0.0,0.0,1.0
RDDM,0.8336842105263158,,63976.0,40.02829899764038,255.0,0.0,1.0,1.0
SeqDrift2,0.8336842105263158,,70240.0,45.37738900035038,255.0,0.0,0.0,1.0
ADWIN,0.8336842105263158,,7112.0,78.0531649979821,255.0,0.0,0.0,1.0
BWAF,0.8336842105263158,,1024.0,114.00720199890202,255.0,0.0,2.0,1.0
CDDM,0.8336842105263158,,8944.0,95.0145250026253,255.0,0.0,0.0,1.0
CUSUM,0.8336842105263158,,880.0,36.608915997931035,255.0,0.0,0.0,1.0
DDM,0.8336842105263158,,904.0,37.09160599828465,255.0,0.0,0.0,1.0
EDDM,0.8336842105263158,,1472.0,35.4768850011169,255.0,0.0,0.0,1.0
EWMA,0.8336842105263158,,960.0,40.30356200019014,255.0,0.0,2.0,1.0
FHDDM,0.8336842105263158,,1744.0,36.070789999939734,255.0,0.0,0.0,1.0
FHDDMS,0.8336842105263158,,1920.0,53.84650099949795,255.0,0.0,0.0,1.0
FHDDMS.add,0.8336842105263158,,1224.0,39.7151129982376,255.0,0.0,0.0,1.0
HDDM.A.test,0.8336842105263158,,1296.0,58.06437100181938,255.0,0.0,0.0,1.0
HDDM.W.test,0.8336842105263158,,2520.0,55.195797998749185,255.0,0.0,0.0,1.0
MDDM.A.100,0.8336842105263158,,1976.0,91.88528799859341,255.0,0.0,0.0,1.0
MDDM.E.100,0.8336842105263158,,1968.0,66.3114310009405,255.0,0.0,0.0,1.0
MDDM.G.100,0.8336842105263158,,1968.0,70.79472999976133,255.0,0.0,0.0,1.0
NO_DETECTION,0.8336842105263158,,320.0,33.225767001567874,255.0,0.0,0.0,1.0
PageHinkley,0.8336842105263158,,960.0,35.2820169973711,255.0,0.0,0.0,1.0
RDDM,0.8336842105263158,,63976.0,41.51291699963622,255.0,0.0,0.0,1.0
SeqDrift2,0.8336842105263158,,70240.0,44.94993200205499,255.0,0.0,0.0,1.0
ADWIN,0.8336842105263158,,7232.0,71.39888600067934,255.0,0.0,0.0,1.0
BWAF,0.8336842105263158,,1024.0,102.34425399903557,255.0,0.0,1.0,1.0
CDDM,0.8336842105263158,,8944.0,94.42812999986927,255.0,0.0,0.0,1.0
CUSUM,0.8336842105263158,,880.0,36.14956599994912,255.0,0.0,0.0,1.0
DDM,0.8336842105263158,,904.0,36.99885799869662,255.0,0.0,1.0,1.0
EDDM,0.8336842105263158,,1472.0,33.70976400037762,37.0,1.0,4.0,0.0
EWMA,0.8336842105263158,,928.0,40.45816099824151,62.0,1.0,2.0,0.0
FHDDM,0.8336842105263158,,1744.0,36.212489001627546,255.0,0.0,0.0,1.0
FHDDMS,0.8336842105263158,,1920.0,65.47909099754179,255.0,0.0,0.0,1.0
FHDDMS.add,0.8336842105263158,,1224.0,50.46220300209825,255.0,0.0,0.0,1.0
HDDM.A.test,0.8336842105263158,,1296.0,62.33574900034,255.0,0.0,0.0,1.0
HDDM.W.test,0.8336842105263158,,2520.0,64.47494700114476,255.0,0.0,0.0,1.0
MDDM.A.100,0.8336842105263158,,1976.0,105.94357499940088,255.0,0.0,0.0,1.0
MDDM.E.100,0.8336842105263158,,1968.0,80.30191299985745,255.0,0.0,0.0,1.0
MDDM.G.100,0.8336842105263158,,1968.0,82.51633400141145,255.0,0.0,0.0,1.0
NO_DETECTION,0.8336842105263158,,320.0,32.906170999922324,255.0,0.0,0.0,1.0
PageHinkley,0.8336842105263158,,960.0,35.390560999076115,255.0,0.0,0.0,1.0
RDDM,0.8336842105263158,,64024.0,39.38887199910823,255.0,0.0,0.0,1.0
SeqDrift2,0.8336842105263158,,70240.0,45.03510300128255,255.0,0.0,0.0,1.0
ADWIN,0.8336842105263158,,7200.0,66.64000800083159,255.0,0.0,0.0,1.0
BWAF,0.8336842105263158,,1024.0,101.44755399960559,255.0,0.0,2.0,1.0
CDDM,0.8336842105263158,,8944.0,95.22752499833587,255.0,0.0,0.0,1.0
CUSUM,0.8336842105263158,,880.0,49.284109998552594,255.0,0.0,0.0,1.0
DDM,0.8336842105263158,,904.0,50.91088699919055,255.0,0.0,0.0,1.0
EDDM,0.8336842105263158,,1472.0,35.25132800132269,255.0,0.0,5.0,1.0
EWMA,0.8336842105263158,,960.0,40.92701600166038,213.0,1.0,6.0,0.0
FHDDM,0.8336842105263158,,1744.0,35.34625199972652,255.0,0.0,0.0,1.0
FHDDMS,0.8336842105263158,,1920.0,56.18633699850761,255.0,0.0,0.0,1.0
FHDDMS.add,0.8336842105263158,,1224.0,39.975471001525875,255.0,0.0,0.0,1.0
HDDM.A.test,0.8336842105263158,,1296.0,51.72282800049288,255.0,0.0,0.0,1.0
HDDM.W.test,0.8336842105263158,,2520.0,53.457114001503214,255.0,0.0,0.0,1.0
MDDM.A.100,0.8336842105263158,,1976.0,95.69519100114121,255.0,0.0,0.0,1.0
MDDM.E.100,0.8336842105263158,,1968.0,67.11961800101562,255.0,0.0,0.0,1.0
MDDM.G.100,0.8336842105263158,,1968.0,72.0067559996096,255.0,0.0,0.0,1.0
NO_DETECTION,0.8336842105263158,,320.0,35.36582000015187,255.0,0.0,0.0,1.0
PageHinkley,0.8336842105263158,,960.0,35.200506001274334,255.0,0.0,0.0,1.0
RDDM,0.8336842105263158,,63976.0,38.882528999238275,255.0,0.0,0.0,1.0
SeqDrift2,0.8336842105263158,,70240.0,46.087896000244655,255.0,0.0,0.0,1.0
ADWIN,0.8336842105263158,,7144.0,65.58803900043131,255.0,0.0,0.0,1.0
BWAF,0.8336842105263158,,1024.0,111.25393200200051,255.0,0.0,0.0,1.0
CDDM,0.8336842105263158,,8944.0,123.72824699923513,255.0,0.0,0.0,1.0
CUSUM,0.8336842105263158,,880.0,47.86529700140818,255.0,0.0,0.0,1.0
DDM,0.8336842105263158,,904.0,37.061751001601806,255.0,0.0,0.0,1.0
EDDM,0.8336842105263158,,1472.0,34.78863200143678,255.0,0.0,3.0,1.0
EWMA,0.8336842105263158,,960.0,40.59386099834228,255.0,0.0,5.0,1.0
FHDDM,0.8336842105263158,,1744.0,36.378602002514526,255.0,0.0,0.0,1.0
FHDDMS,0.8336842105263158,,1920.0,51.96288500155788,255.0,0.0,0.0,1.0
FHDDMS.add,0.8336842105263158,,1224.0,39.33260399935534,255.0,0.0,0.0,1.0
HDDM.A.test,0.8336842105263158,,1296.0,51.23265099973651,255.0,0.0,0.0,1.0
HDDM.W.test,0.8336842105263158,,2520.0,52.55548599961912,255.0,0.0,0.0,1.0
MDDM.A.100,0.8336842105263158,,1976.0,103.18893899966497,255.0,0.0,0.0,1.0
MDDM.E.100,0.8336842105263158,,1968.0,66.23282999862568,255.0,0.0,0.0,1.0
MDDM.G.100,0.8336842105263158,,1968.0,72.28969000061625,255.0,0.0,0.0,1.0
NO_DETECTION,0.8336842105263158,,320.0,32.70589399835444,255.0,0.0,0.0,1.0
PageHinkley,0.8336842105263158,,960.0,34.60945799815818,255.0,0.0,0.0,1.0
RDDM,0.8336842105263158,,64024.0,40.37231500115013,255.0,0.0,0.0,1.0
SeqDrift2,0.8336842105263158,,70240.0,45.45497599974624,255.0,0.0,0.0,1.0
ADWIN,0.8336842105263158,,7200.0,65.64442799935932,255.0,0.0,0.0,1.0
BWAF,0.8336842105263158,,1024.0,114.27852799897664,255.0,0.0,1.0,1.0
CDDM,0.8336842105263158,,8944.0,124.15435100047034,255.0,0.0,0.0,1.0
CUSUM,0.8336842105263158,,880.0,37.08742099843221,255.0,0.0,0.0,1.0
DDM,0.8336842105263158,,904.0,37.18597899933229,255.0,0.0,1.0,1.0
EDDM,0.8336842105263158,,1472.0,34.71210099814925,255.0,0.0,2.0,1.0
EWMA,0.8336842105263158,,960.0,40.227353001682786,255.0,0.0,5.0,1.0
FHDDM,0.8336842105263158,,1744.0,36.292703000071924,255.0,0.0,0.0,1.0
FHDDMS,0.8336842105263158,,1920.0,51.93807799878414,255.0,0.0,0.0,1.0
FHDDMS.add,0.8336842105263158,,1224.0,39.815431999159046,255.0,0.0,0.0,1.0
HDDM.A.test,0.8336842105263158,,1296.0,50.85054700248293,255.0,0.0,0.0,1.0
HDDM.W.test,0.8336842105263158,,2520.0,52.05733699767734,255.0,0.0,0.0,1.0
MDDM.A.100,0.8336842105263158,,1976.0,90.12168399931397,255.0,0.0,0.0,1.0
MDDM.E.100,0.8336842105263158,,1968.0,64.89521700132173,255.0,0.0,0.0,1.0
MDDM.G.100,0.8336842105263158,,1968.0,69.39881499783951,255.0,0.0,0.0,1.0
NO_DETECTION,0.8336842105263158,,320.0,33.071114998165285,255.0,0.0,0.0,1.0
PageHinkley,0.8336842105263158,,960.0,36.88870399855659,255.0,0.0,0.0,1.0
RDDM,0.8336842105263158,,64024.0,39.64235199964605,255.0,0.0,0.0,1.0
SeqDrift2,0.8336842105263158,,70240.0,45.46987299909233,255.0,0.0,0.0,1.0
ADWIN,0.8857894736842106,,6392.0,77.2092130027886,255.0,0.0,1.0,1.0
BWAF,0.8857894736842106,,1024.0,114.9182560002373,255.0,0.0,0.0,1.0
CDDM,0.8857894736842106,,8944.0,110.0897239994083,255.0,0.0,0.0,1.0
CUSUM,0.8857894736842106,,880.0,35.7231710004271,255.0,0.0,0.0,1.0
DDM,0.8857894736842106,,856.0,37.56114200223237,255.0,0.0,0.0,1.0
EDDM,0.8857894736842106,,1472.0,33.8080439978512,194.0,1.0,5.0,0.0
EWMA,0.8857894736842106,,952.0,40.515127999242395,255.0,0.0,5.0,1.0
FHDDM,0.8857894736842106,,1744.0,36.64347599988105,255.0,0.0,0.0,1.0
FHDDMS,0.8857894736842106,,1920.0,51.859197999874596,255.0,0.0,0.0,1.0
FHDDMS.add,0.8857894736842106,,1224.0,41.05035199972917,255.0,0.0,0.0,1.0
HDDM.A.test,0.8857894736842106,,1232.0,52.985104000981664,255.0,0.0,1.0,1.0
HDDM.W.test,0.8857894736842106,,2520.0,52.35417099902406,255.0,0.0,0.0,1.0
MDDM.A.100,0.8857894736842106,,1976.0,91.31082699968829,255.0,0.0,0.0,1.0
MDDM.E.100,0.8857894736842106,,1968.0,66.9830799997726,255.0,0.0,0.0,1.0
MDDM.G.100,0.8857894736842106,,1968.0,69.81828199786833,255.0,0.0,0.0,1.0
NO_DETECTION,0.8857894736842106,,320.0,33.254854002734646,255.0,0.0,0.0,1.0
PageHinkley,0.8857894736842106,,960.0,35.555353002564516,255.0,0.0,0.0,1.0
RDDM,0.8857894736842106,,64024.0,41.217711001081625,255.0,0.0,0.0,1.0
SeqDrift2,0.8857894736842106,,70240.0,46.649095998873236,255.0,0.0,0.0,1.0
ADWIN,0.8857894736842106,,6304.0,65.69652899997891,255.0,0.0,1.0,1.0
BWAF,0.8857894736842106,,1024.0,99.0845550004451,255.0,0.0,1.0,1.0
CDDM,0.8857894736842106,,8944.0,93.4163689998968,255.0,0.0,0.0,1.0
CUSUM,0.8857894736842106,,880.0,36.21218600164866,255.0,0.0,0.0,1.0
DDM,0.8857894736842106,,856.0,36.8510599982983,255.0,0.0,0.0,1.0
EDDM,0.8857894736842106,,1472.0,34.8435679989052,255.0,0.0,4.0,1.0
EWMA,0.8857894736842106,,960.0,39.85968699998921,255.0,0.0,2.0,1.0
FHDDM,0.8857894736842106,,1744.0,35.95843400034937,255.0,0.0,0.0,1.0
FHDDMS,0.8857894736842106,,1920.0,62.498967003193684,255.0,0.0,0.0,1.0
FHDDMS.add,0.8857894736842106,,1224.0,50.348347998806275,255.0,0.0,0.0,1.0
HDDM.A.test,0.8857894736842106,,1200.0,61.82603499837569,255.0,0.0,0.0,1.0
HDDM.W.test,0.8857894736842106,,2520.0,51.85769799936679,255.0,0.0,0.0,1.0
MDDM.A.100,0.8857894736842106,,1976.0,91.19431599901873,255.0,0.0,0.0,1.0
MDDM.E.100,0.8857894736842106,,1968.0,66.38067600215436,255.0,0.0,0.0,1.0
MDDM.G.100,0.8857894736842106,,1968.0,69.3698939976457,255.0,0.0,0.0,1.0
NO_DETECTION,0.8857894736842106,,320.0,32.7231129995198,255.0,0.0,0.0,1.0
PageHinkley,0.8857894736842106,,960.0,35.31283100164728,255.0,0.0,0.0,1.0
RDDM,0.8857894736842106,,63992.0,42.163554000580916,255.0,0.0,0.0,1.0
SeqDrift2,0.8857894736842106,,3104.0,54.07613900024444,255.0,0.0,1.0,1.0
ADWIN,0.8857894736842106,,6352.0,64.75114899876644,255.0,0.0,1.0,1.0
BWAF,0.8857894736842106,,1024.0,108.0686270033766,255.0,0.0,2.0,1.0
CDDM,0.8857894736842106,,8944.0,92.64019100010046,255.0,0.0,0.0,1.0
CUSUM,0.8857894736842106,,880.0,38.00961399974767,255.0,0.0,0.0,1.0
DDM,0.8857894736842106,,904.0,38.054977001593215,255.0,0.0,0.0,1.0
EDDM,0.8857894736842106,,1472.0,34.365510000498034,255.0,0.0,3.0,1.0
EWMA,0.8857894736842106,,960.0,40.294359998370055,255.0,0.0,2.0,1.0
FHDDM,0.8857894736842106,,1744.0,48.33784099901095,255.0,0.0,0.0,1.0
FHDDMS,0.8857894736842106,,1920.0,64.6248610028124,255.0,0.0,0.0,1.0
FHDDMS.add,0.8857894736842106,,1224.0,39.94839500228409,255.0,0.0,0.0,1.0
HDDM.A.test,0.8857894736842106,,1232.0,53.33483199865441,255.0,0.0,0.0,1.0
HDDM.W.test,0.8857894736842106,,2520.0,52.92698800258222,255.0,0.0,0.0,1.0
MDDM.A.100,0.8857894736842106,,1976.0,91.07345200027339,255.0,0.0,0.0,1.0
MDDM.E.100,0.8857894736842106,,1968.0,66.19489999866346,255.0,0.0,0.0,1.0
MDDM.G.100,0.8857894736842106,,1968.0,70.20596999791451,255.0,0.0,0.0,1.0
NO_DETECTION,0.8857894736842106,,320.0,33.70969399838941,255.0,0.0,0.0,1.0
PageHinkley,0.8857894736842106,,960.0,39.631222000025446,255.0,0.0,0.0,1.0
RDDM,0.8857894736842106,,63976.0,52.28066199924797,255.0,0.0,0.0,1.0
SeqDrift2,0.8857894736842106,,70240.0,59.20213200079161,255.0,0.0,0.0,1.0
ADWIN,0.8857894736842106,,5232.0,80.06019599997671,255.0,0.0,1.0,1.0
BWAF,0.8857894736842106,,1024.0,99.83710999949835,255.0,0.0,1.0,1.0
CDDM,0.8857894736842106,,8944.0,95.9757089985942,255.0,0.0,0.0,1.0
CUSUM,0.8857894736842106,,880.0,37.120288998266915,255.0,0.0,0.0,1.0
DDM,0.8857894736842106,,904.0,37.93464199770824,255.0,0.0,1.0,1.0
EDDM,0.8857894736842106,,1472.0,34.006298999884166,255.0,0.0,0.0,1.0
EWMA,0.8857894736842106,,960.0,40.376111999648856,255.0,0.0,2.0,1.0
FHDDM,0.8857894736842106,,1744.0,36.64276199924643,255.0,0.0,0.0,1.0
FHDDMS,0.8857894736842106,,1920.0,62.8173910008627,255.0,0.0,0.0,1.0
FHDDMS.add,0.8857894736842106,,1224.0,40.48815299756825,255.0,0.0,0.0,1.0
HDDM.A.test,0.8857894736842106,,1232.0,55.79852399750962,255.0,0.0,0.0,1.0
HDDM.W.test,0.8857894736842106,,2520.0,53.1584140007908,255.0,0.0,0.0,1.0
MDDM.A.100,0.8857894736842106,,1976.0,91.54354099882767,255.0,0.0,0.0,1.0
MDDM.E.100,0.8857894736842106,,1968.0,67.72144899878185,255.0,0.0,0.0,1.0
MDDM.G.100,0.8857894736842106,,1968.0,70.07996999891475,255.0,0.0,0.0,1.0
NO_DETECTION,0.8857894736842106,,320.0,33.30146699954639,255.0,0.0,0.0,1.0
PageHinkley,0.8857894736842106,,960.0,43.062779997853795,255.0,0.0,0.0,1.0
RDDM,0.8857894736842106,,64024.0,40.009075000853045,255.0,0.0,1.0,1.0
SeqDrift2,0.8857894736842106,,70240.0,46.497192000970244,255.0,0.0,0.0,1.0
ADWIN,0.8857894736842106,,6416.0,65.29932599733002,255.0,0.0,1.0,1.0
BWAF,0.8857894736842106,,1024.0,103.43023099994753,255.0,0.0,1.0,1.0
CDDM,0.8857894736842106,,8944.0,94.3983590004791,255.0,0.0,0.0,1.0
CUSUM,0.8857894736842106,,880.0,36.413630998140434,255.0,0.0,0.0,1.0
DDM,0.8857894736842106,,856.0,38.14016100295703,255.0,0.0,0.0,1.0
EDDM,0.8857894736842106,,1472.0,41.672725001262734,255.0,0.0,2.0,1.0
EWMA,0.8857894736842106,,960.0,40.97796600035508,255.0,0.0,5.0,1.0
FHDDM,0.8857894736842106,,1744.0,36.05860499737901,255.0,0.0,0.0,1.0
FHDDMS,0.8857894736842106,,1920.0,54.340257000148995,255.0,0.0,0.0,1.0
FHDDMS.add,0.8857894736842106,,1224.0,40.04516200075159,255.0,0.0,0.0,1.0
HDDM.A.test,0.8857894736842106,,1296.0,50.6742320030753,255.0,0.0,0.0,1.0
HDDM.W.test,0.8857894736842106,,2520.0,52.163419997668825,255.0,0.0,0.0,1.0
MDDM.A.100,0.8857894736842106,,1976.0,91.01974399891333,255.0,0.0,0.0,1.0
MDDM.E.100,0.8857894736842106,,1968.0,78.2444079995912,255.0,0.0,0.0,1.0
MDDM.G.100,0.8857894736842106,,1968.0,84.23052400030429,255.0,0.0,0.0,1.0
NO_DETECTION,0.8857894736842106,,320.0,44.976699999097036,255.0,0.0,0.0,1.0
PageHinkley,0.8857894736842106,,960.0,36.64998200110858,255.0,0.0,0.0,1.0
RDDM,0.8857894736842106,,64024.0,40.926123001554515,255.0,0.0,1.0,1.0
SeqDrift2,0.8857894736842106,,30272.0,45.23484200035455,199.0,1.0,0.0,0.0
ADWIN,0.8857894736842106,,7112.0,66.69576000058441,255.0,0.0,0.0,1.0
BWAF,0.8857894736842106,,1024.0,107.14521800036891,255.0,0.0,1.0,1.0
CDDM,0.8857894736842106,,8944.0,94.79596999881323,255.0,0.0,0.0,1.0
CUSUM,0.8857894736842106,,880.0,36.261428002035245,255.0,0.0,0.0,1.0
DDM,0.8857894736842106,,904.0,49.479696001071716,255.0,0.0,1.0,1.0
EDDM,0.8857894736842106,,1472.0,35.1276979999966,255.0,0.0,4.0,1.0
EWMA,0.8857894736842106,,960.0,42.266390002623666,255.0,0.0,6.0,1.0
FHDDM,0.8857894736842106,,1744.0,36.28966700125602,255.0,0.0,0.0,1.0
FHDDMS,0.8857894736842106,,1920.0,50.19951600115746,255.0,0.0,0.0,1.0
FHDDMS.add,0.8857894736842106,,1224.0,40.32283000196912,255.0,0.0,0.0,1.0
HDDM.A.test,0.8857894736842106,,1232.0,52.22291800237144,255.0,0.0,0.0,1.0
HDDM.W.test,0.8857894736842106,,2520.0,53.218763998302165,255.0,0.0,0.0,1.0
MDDM.A.100,0.8857894736842106,,1976.0,92.66552700137254,255.0,0.0,0.0,1.0
MDDM.E.100,0.8857894736842106,,1968.0,78.79097199838725,255.0,0.0,0.0,1.0
MDDM.G.100,0.8857894736842106,,1968.0,83.3541529973445,255.0,0.0,0.0,1.0
NO_DETECTION,0.8857894736842106,,320.0,36.340249000204494,255.0,0.0,0.0,1.0
PageHinkley,0.8857894736842106,,960.0,35.52248900086852,255.0,0.0,0.0,1.0
RDDM,0.8857894736842106,,64024.0,39.61377499945229,255.0,0.0,0.0,1.0
SeqDrift2,0.8857894736842106,,70240.0,45.25307999938377,255.0,0.0,0.0,1.0
ADWIN,0.8857894736842106,,7168.0,66.30117600070662,255.0,0.0,0.0,1.0
BWAF,0.8857894736842106,,1024.0,101.19609700268484,255.0,0.0,6.0,1.0
CDDM,0.8857894736842106,,8944.0,94.21915599887143,255.0,0.0,0.0,1.0
CUSUM,0.8857894736842106,,880.0,37.844495000172174,255.0,0.0,0.0,1.0
DDM,0.8857894736842106,,904.0,50.77744700247422,255.0,0.0,0.0,1.0
EDDM,0.8857894736842106,,1472.0,45.549307000328554,255.0,0.0,1.0,1.0
EWMA,0.8857894736842106,,960.0,52.363999999215594,194.0,1.0,3.0,0.0
FHDDM,0.8857894736842106,,1744.0,40.24880200086045,255.0,0.0,0.0,1.0
FHDDMS,0.8857894736842106,,1920.0,56.892576001700945,255.0,0.0,0.0,1.0
FHDDMS.add,0.8857894736842106,,1224.0,40.209946000686614,255.0,0.0,0.0,1.0
HDDM.A.test,0.8857894736842106,,1200.0,51.3607899993076,255.0,0.0,0.0,1.0
HDDM.W.test,0.8857894736842106,,2520.0,52.15627099823905,255.0,0.0,0.0,1.0
MDDM.A.100,0.8857894736842106,,1976.0,92.12409500105423,255.0,0.0,0.0,1.0
MDDM.E.100,0.8857894736842106,,1968.0,67.16886700087343,255.0,0.0,0.0,1.0
MDDM.G.100,0.8857894736842106,,1968.0,69.47751099869492,255.0,0.0,0.0,1.0
NO_DETECTION,0.8857894736842106,,320.0,43.80058599781478,255.0,0.0,0.0,1.0
PageHinkley,0.8857894736842106,,960.0,39.23051500169095,255.0,0.0,0.0,1.0
RDDM,0.8857894736842106,,63976.0,40.95456700088107,255.0,0.0,0.0,1.0
SeqDrift2,0.8857894736842106,,70240.0,45.37958099899697,255.0,0.0,0.0,1.0
ADWIN,0.8857894736842106,,6368.0,65.46243500270066,255.0,0.0,1.0,1.0
BWAF,0.8857894736842106,,1024.0,99.55760999946506,255.0,0.0,0.0,1.0
CDDM,0.8857894736842106,,8944.0,93.36290799910785,255.0,0.0,0.0,1.0
CUSUM,0.8857894736842106,,880.0,36.28873100024066,255.0,0.0,0.0,1.0
DDM,0.8857894736842106,,904.0,37.72387999924831,255.0,0.0,1.0,1.0
EDDM,0.8857894736842106,,1472.0,39.90148400043836,255.0,0.0,0.0,1.0
EWMA,0.8857894736842106,,960.0,40.58327799793915,241.0,1.0,7.0,0.0
FHDDM,0.8857894736842106,,1744.0,35.9971920006501,255.0,0.0,0.0,1.0
FHDDMS,0.8857894736842106,,1920.0,53.02587400001357,255.0,0.0,0.0,1.0
FHDDMS.add,0.8857894736842106,,1224.0,41.626163001637906,255.0,0.0,0.0,1.0
HDDM.A.test,0.8857894736842106,,1264.0,50.15896300028544,255.0,0.0,0.0,1.0
HDDM.W.test,0.8857894736842106,,2520.0,52.28434099990409,255.0,0.0,0.0,1.0
MDDM.A.100,0.8857894736842106,,1976.0,90.47003000159748,255.0,0.0,0.0,1.0
MDDM.E.100,0.8857894736842106,,1968.0,78.45966000240878,255.0,0.0,0.0,1.0
MDDM.G.100,0.8857894736842106,,1968.0,69.47278600273421,255.0,0.0,0.0,1.0
NO_DETECTION,0.8857894736842106,,320.0,33.393278001312865,255.0,0.0,0.0,1.0
PageHinkley,0.8857894736842106,,960.0,35.281006999866804,255.0,0.0,0.0,1.0
RDDM,0.8857894736842106,,64024.0,41.65967700100737,255.0,0.0,1.0,1.0
SeqDrift2,0.8857894736842106,,70240.0,45.820683997590095,255.0,0.0,0.0,1.0
ADWIN,0.8857894736842106,,6352.0,64.9642490025144,255.0,0.0,1.0,1.0
BWAF,0.8857894736842106,,1024.0,101.43491400231142,255.0,0.0,0.0,1.0
CDDM,0.8857894736842106,,8944.0,117.92734999835375,255.0,0.0,0.0,1.0
CUSUM,0.8857894736842106,,880.0,35.91144700112636,255.0,0.0,0.0,1.0
DDM,0.8857894736842106,,904.0,39.44151599716861,255.0,0.0,0.0,1.0
EDDM,0.8857894736842106,,1440.0,34.6546059990942,255.0,0.0,3.0,1.0
EWMA,0.8857894736842106,,960.0,39.9922719989263,255.0,0.0,2.0,1.0
FHDDM,0.8857894736842106,,1744.0,36.826925999775995,255.0,0.0,0.0,1.0
FHDDMS,0.8857894736842106,,1920.0,56.10028099908959,255.0,0.0,0.0,1.0
FHDDMS.add,0.8857894736842106,,1224.0,39.82354999970994,255.0,0.0,0.0,1.0
HDDM.A.test,0.8857894736842106,,1296.0,51.096949999191565,255.0,0.0,0.0,1.0
HDDM.W.test,0.8857894736842106,,2520.0,64.11939999816241,255.0,0.0,0.0,1.0
MDDM.A.100,0.8857894736842106,,1976.0,105.98589599976549,255.0,0.0,0.0,1.0
MDDM.E.100,0.8857894736842106,,1968.0,81.78244900045684,255.0,0.0,0.0,1.0
MDDM.G.100,0.8857894736842106,,1968.0,71.7277589974401,255.0,0.0,0.0,1.0
NO_DETECTION,0.8857894736842106,,320.0,33.97494300224935,255.0,0.0,0.0,1.0
PageHinkley,0.8857894736842106,,960.0,35.286898000777,255.0,0.0,0.0,1.0
RDDM,0.8857894736842106,,64024.0,39.94847400099388,255.0,0.0,1.0,1.0
SeqDrift2,0.8857894736842106,,30272.0,44.98966499886592,199.0,1.0,0.0,0.0
ADWIN,0.8857894736842106,,6400.0,65.82638200052315,255.0,0.0,1.0,1.0
BWAF,0.8857894736842106,,1024.0,98.4654190033325,255.0,0.0,0.0,1.0
CDDM,0.8857894736842106,,8944.0,122.91202200140106,255.0,0.0,0.0,1.0
CUSUM,0.8857894736842106,,880.0,48.91741600295063,255.0,0.0,0.0,1.0
DDM,0.8857894736842106,,904.0,48.17029200057732,255.0,0.0,1.0,1.0
EDDM,0.8857894736842106,,1472.0,37.723786997958086,5.0,1.0,4.0,0.0
EWMA,0.8857894736842106,,960.0,43.46453999824007,255.0,0.0,2.0,1.0
FHDDM,0.8857894736842106,,1744.0,35.90668800097774,255.0,0.0,0.0,1.0
FHDDMS,0.8857894736842106,,1920.0,52.39007999989553,255.0,0.0,0.0,1.0
FHDDMS.add,0.8857894736842106,,1224.0,40.21186299723922,255.0,0.0,0.0,1.0
HDDM.A.test,0.8857894736842106,,1264.0,50.67960800079163,255.0,0.0,0.0,1.0
HDDM.W.test,0.8857894736842106,,2520.0,53.175234999798704,255.0,0.0,0.0,1.0
MDDM.A.100,0.8857894736842106,,1976.0,91.49982500093756,255.0,0.0,0.0,1.0
MDDM.E.100,0.8857894736842106,,1968.0,79.64491099846782,255.0,0.0,0.0,1.0
MDDM.G.100,0.8857894736842106,,1968.0,71.92514000053052,255.0,0.0,0.0,1.0
NO_DETECTION,0.8857894736842106,,320.0,32.666346996848006,255.0,0.0,0.0,1.0
PageHinkley,0.8857894736842106,,960.0,35.40402500220807,255.0,0.0,0.0,1.0
RDDM,0.8857894736842106,,64024.0,40.012491001107264,255.0,0.0,0.0,1.0
SeqDrift2,0.8857894736842106,,70240.0,45.835947999876225,255.0,0.0,0.0,1.0
ADWIN,0.9378947368421053,,6320.0,65.38793399886345,215.0,1.0,0.0,0.0
